"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location"
"50071042","CARIDAD RESTAURANT","Queens","9019","JAMAICA AVE","11421","7188477575","Latin American","2022-11-21T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","23","B","2022-11-21T00:00:00.000","2025-10-22T06:00:09.000","Cycle Inspection / Re-inspection","40.692892421386","-73.854448006079","409","32","001400","4182064","4088690028","QN53","POINT (-73.854448006079 40.692892421386)"
"50178143","TONY'S TACOS OF QUEENS CENTER LLC","Queens","9015","QUEENS BLVD","11373","5164590692",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.733840182011","-73.871577033806","404","25","068300","4045999","4018600100","QN29","POINT (-73.871577033806 40.733840182011)"
"50162853","Chuito Bar Restaurant","Bronx","485","EAST  180 STREET","10457","3476100203",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.851350655359","-73.895321968814","206","15","039500","2011495","2030470001","BX01","POINT (-73.895321968814 40.851350655359)"
"50135628","CROWN CHICKEN & PIZZA","Brooklyn","10309","GLENWOOD ROAD","11236","7184844897","Pizza","2024-10-11T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","20",,,"2025-10-22T06:00:09.000","Cycle Inspection / Initial Inspection","40.648256786953","-73.897548170659","318","42","097400","3229459","3081720001","BK50","POINT (-73.897548170659 40.648256786953)"
"50044622","Daily Burger","Manhattan","4","PENN PLZ","10121","2124656273","Hamburgers","2025-02-01T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0","A","2025-02-01T00:00:00.000","2025-10-22T06:00:09.000","Cycle Inspection / Initial Inspection","40.750654836632","-73.991944239076","105","03","010100","1082908","1007810001","MN17","POINT (-73.991944239076 40.750654836632)"
"50090040","VIVA JUAREZ RESTAURANT","Queens","91-09","43 AVENUE","11373","7187791301","Mexican","2025-06-14T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0",,,"2025-10-22T06:00:09.000","Inter-Agency Task Force / Initial Inspection","40.743375769074","-73.874297676591","404","25","046300","4039426","4015780005","QN29","POINT (-73.874297676591 40.743375769074)"
"41362527","CUSTOM BURGER/PHILLY CHEESE STEAK","Manhattan","0","JFK INTERNATIONAL AIRPORT",,"9177323654","Hamburgers","2025-06-12T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","7","A","2025-06-12T00:00:00.000","2025-10-22T06:00:09.000","Cycle Inspection / Initial Inspection","0","0",,,,,"1",,
"50001285","Y & B ENTERTAINMENT MANOR","Queens","3509","PRINCE STRRET",,"7188881778","Korean","2019-06-28T00:00:00.000","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","34",,,"2025-10-22T06:00:09.000","Cycle Inspection / Initial Inspection","0","0",,,,,"4",,
"50104980","5 STAR PIZZA","Bronx","295","EAST GUN HILL ROAD","10467","3478437342","Pizza","2025-01-14T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","24",,,"2025-10-22T06:00:09.000","Cycle Inspection / Initial Inspection","40.879186211627","-73.874622131045","207","11","043100","2018623","2033560001","BX43","POINT (-73.874622131045 40.879186211627)"
"50049514","BRASS RIZ & GRILL EXPRESS","Queens","227-02/08","LINDEN BLVD",,"9175570106","Creole","2021-09-03T00:00:00.000","Violations were cited in the following area(s).","20F","Current letter grade sign not posted.","Not Critical",,,,"2025-10-22T06:00:09.000","Administrative Miscellaneous / Initial Inspection","0","0",,,,,"4",,
"50160153","IDAHO","Manhattan","349","EAST   13 STREET","10003","3233502345",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.731163478798","-73.984268456765","103","02","004000","1006530","1004550043","MN22","POINT (-73.984268456765 40.731163478798)"
"50176147","ROYAL INDIA PALACE","Queens","11806","ATLANTIC AVE","11419","9172512391",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.693858675747","-73.828694503769","409","29","012000","4199105","4094360003","QN54","POINT (-73.828694503769 40.693858675747)"
"50113705","MAMAN","Brooklyn","80","KENT STREET","11222","3475044405",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.730536585054","-73.958091707545","301","33","056500","3337033","3025570024","BK76","POINT (-73.958091707545 40.730536585054)"
"50160146","THE CHICKEN AND STEAKHOUSE INC","Brooklyn","7603","5 AVENUE","11209","3479018060",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.62857079487","-74.022998897929","310","47","013600","3149301","3059520009","BK31","POINT (-74.022998897929 40.62857079487)"
"50167472","SWEET SPOT","Brooklyn","380","SOUTH    4 STREET","11211","9174002365",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.708128926881","-73.952652215163","301","34","052700","3063505","3024510005","BK73","POINT (-73.952652215163 40.708128926881)"
"50105750","LA PALMA RESTAURANT INC","Bronx","900","MORRIS PARK AVENUE","10462","7186843359",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.84669557706","-73.859322206334","211","13","024400","2044464","2040940001","BX37","POINT (-73.859322206334 40.84669557706)"
"41711578","MR. SIMI #8 KITCHEN","Brooklyn","1658","BATH AVENUE","11214","7182327539","Chinese","2021-08-26T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedures improper.","Not Critical","31",,,"2025-10-22T06:00:09.000","Cycle Inspection / Initial Inspection","40.605557733268","-74.008960128029","311","47","017400","3168516","3064320038","BK27","POINT (-74.008960128029 40.605557733268)"
"50100867","GONG CHA / POKE+","Manhattan","925","LEXINGTON AVENUE","10065","6142841775","Coffee/Tea","2021-12-22T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable",,,,"2025-10-22T06:00:11.000","Calorie Posting / Initial Inspection","40.767990846042","-73.963959821686","108","04","012000","1042479","1014030033","MN40","POINT (-73.963959821686 40.767990846042)"
"50150888","KRSPY RICE/PROPER FOOD","Manhattan","450","WEST   33 STREET","10001","9173876803",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.753556325005","-73.998812517372","104","03","010300","1089695","1007297507","MN13","POINT (-73.998812517372 40.753556325005)"
"40365882","NEW YORK PIZZA SUPREMA","Manhattan","413","8 AVENUE","10001","2125948939","Pizza","2023-01-26T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","31",,,"2025-10-22T06:00:09.000","Cycle Inspection / Initial Inspection","40.750031951553","-73.995040989424","104","03","010300","1013536","1007540041","MN13","POINT (-73.995040989424 40.750031951553)"
"40659101","LUCKY HOUSE CHINESE KITCHEN","Brooklyn","343345","LEWIS AVENUE",,"7184432298","Chinese","2025-09-25T00:00:00.000","Establishment re-opened by DOHMH.",,,"Not Applicable","0","Z","2025-09-25T00:00:00.000","2025-10-22T06:00:09.000","Cycle Inspection / Reopening Inspection","0","0",,,,,"3",,
"50175915","FREDDY'S","Manhattan","76","CHAMBERS STREET","10007","9178035544",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.714358150148","-74.006759965638","101","01","002100","1079153","1001357504","MN24","POINT (-74.006759965638 40.714358150148)"
"50172106","MORENITA RESTAURANT CORP.","Bronx","962","LONGWOOD AVENUE","10459","3474943306",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.817463918527","-73.898179049323","202","17","008500","2005568","2027080040","BX33","POINT (-73.898179049323 40.817463918527)"
"50097377","BLOOM CAFE","Staten Island","1203","BAY STREET","10305","9293082863","American","2024-04-04T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","12","A","2024-04-04T00:00:00.000","2025-10-22T06:00:09.000","Cycle Inspection / Initial Inspection","40.613938099334","-74.066013640576","501","49","000600","5042172","5028300011","SI37","POINT (-74.066013640576 40.613938099334)"
"50173394","COCO TEA NY INC","Queens","3711","MAIN ST","11354","3477324797",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.761320327799","-73.830996650422","407","20","087100","4112473","4049780004","QN22","POINT (-73.830996650422 40.761320327799)"
"50167675","CHOLADOS Y MANGOS 1 CORP","Queens","8815","37TH AVE","11372","3477018713",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.75036023186","-73.878499991467","403","25","027700","4449236","4014627501","QN28","POINT (-73.878499991467 40.75036023186)"
"50122470","SEA TO SOUL","Manhattan","2058","ADAM CLAYTON POWELL JR BOULEVARD",,"2129359000","Soul Food","2023-11-22T00:00:00.000","Violations were cited in the following area(s).","15-21","Flavored tobacco products sold, offered for sale","Not Applicable",,,,"2025-10-22T06:00:09.000","Smoke-Free Air Act / Initial Inspection","0","0",,,,,"1",,
"50161314","ONCE MORE","Manhattan","1","EAST BROADWAY","10038","3474176185",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.713622733299","-73.997965539814","103","01","002700","1003384","1002790065","MN27","POINT (-73.997965539814 40.713622733299)"
"50173121","CHATEAU ROYALE","Manhattan","205","THOMPSON STREET","10012","9145232038",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.728669564555","-73.999476837601","102","01","006500","1008681","1005390035","MN23","POINT (-73.999476837601 40.728669564555)"
"50169212","BRIGSBY","Manhattan",,"WEST 22ND STREET","10001","9293869213",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,,,,,,,,,
"50113015","JERRELL'S BETR BRGR","Manhattan","117","6 AVENUE","10013","3475228049","Vegan","2024-10-19T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0",,,"2025-10-22T06:00:09.000","Inter-Agency Task Force / Initial Inspection","40.723800252927","-74.004729762755","102","01","003700","1088003","1004770064","MN24","POINT (-74.004729762755 40.723800252927)"
"50167801","SAIBAIWEI, INC.","Queens","4033","MAIN ST","11354","7187990472",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.758653213776","-73.829678700764","407","20","085300","4113543","4050190001","QN22","POINT (-73.829678700764 40.758653213776)"
"50171450","BRASA PERUVIAN KITCHEN","Queens","3101","30TH AVE","11102","7789983252",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.766833167786","-73.921263882863","401","22","007100","4008599","4006170007","QN71","POINT (-73.921263882863 40.766833167786)"
"50175663","GARCIA BAKERY CORP","Brooklyn","1730","BATH AVENUE","11214","7188095282",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.604635594425","-74.007433057806","311","43","017600","3168598","3064340031","BK27","POINT (-74.007433057806 40.604635594425)"
"50176346","GWONGFU BEEF MIX INC.","Brooklyn","6104","7 AVENUE","11220","6465036666",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.636142535774","-74.012473567219","307","43","011800","3143864","3057930040","BK34","POINT (-74.012473567219 40.636142535774)"
"50168012","GOLDWATER BAR & GRILL LLC","Queens","21828","MERRICK BLVD","11413","3473698205",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.679533839601","-73.750949438491","413","31","035800","4279953","4130120039","QN66","POINT (-73.750949438491 40.679533839601)"
"50166706","JIN XI TANG INC","Queens","3622A","UNION ST","11354","6465209697",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.763363467301","-73.827998830602","407","20","086900","4454084","4049770057","QN22","POINT (-73.827998830602 40.763363467301)"
"50172489","CHOCOLAVA CORP.","Brooklyn","8404","5 AVENUE","11209","9174003544",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.622726639744","-74.02541399804","310","47","013800","3152816","3060260042","BK31","POINT (-74.02541399804 40.622726639744)"
"50041617","ITTADI GARDEN & GRILL","Queens","7307","37TH RD","11372","3478662923","Bangladeshi","2023-02-02T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","27",,,"2025-10-22T06:00:09.000","Cycle Inspection / Initial Inspection","40.747157090751","-73.892234586031","403","25","028900","4029791","4012840007","QN28","POINT (-73.892234586031 40.747157090751)"
"50173757","THE LAMBS CLUB","Manhattan","132","WEST   44 STREET","10036","2129975262",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.756547028651","-73.984179419536","105","04","011900","1022617","1009960046","MN17","POINT (-73.984179419536 40.756547028651)"
"50129283","HELLO BANGLADESH","Queens","3005","36TH AVE","11106","7183924071","Bangladeshi","2025-04-09T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","24",,,"2025-10-22T06:00:09.000","Cycle Inspection / Initial Inspection","40.756892068051","-73.930404237104","401","22","005300","4007967","4006030001","QN70","POINT (-73.930404237104 40.756892068051)"
"50169151","DEGIRMEN RESTAURANT AND BAKERY INC","Brooklyn","224","BRIGHTON BEACH AVENUE","11235","6097074322",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.576565397568","-73.966226972316","313","48","036001","3245032","3086820057","BK19","POINT (-73.966226972316 40.576565397568)"
"41506131","IL PUNTO RISTORANTE","Manhattan","507509","9 AVENUE",,"2122440088","Italian","2024-10-02T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","12","A","2024-10-02T00:00:00.000","2025-10-22T06:00:09.000","Cycle Inspection / Initial Inspection","0","0",,,,,"1",,
"50035271","I BAKERY 18","Brooklyn","7118","18 AVENUE","11204","7187585581","Bakery Products/Desserts","2023-05-11T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","25",,,"2025-10-22T06:00:09.000","Cycle Inspection / Initial Inspection","40.615535212595","-73.993819177364","311","43","026400","3157891","3061820047","BK28","POINT (-73.993819177364 40.615535212595)"
"40667358","COPPOLA'S","Manhattan","378","3 AVENUE","10016","2126790070","Italian","2021-07-22T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","37",,,"2025-10-22T06:00:09.000","Cycle Inspection / Initial Inspection","40.741535477197","-73.981180546098","106","02","006800","1018178","1008830045","MN21","POINT (-73.981180546098 40.741535477197)"
"50091299","PHAYUL RESTAURANT","Queens","3759","74TH ST","11372","7184339688","Asian/Asian Fusion","2023-03-06T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","28","B","2023-03-06T00:00:00.000","2025-10-22T06:00:09.000","Cycle Inspection / Re-inspection","40.747554444998","-73.891559049176","403","25","028900","4029817","4012850007","QN28","POINT (-73.891559049176 40.747554444998)"
"50155426","BANG BANG BANGKOK","Brooklyn","131","GRAND STREET","11249","3474220410",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.714978009775","-73.962451898972","301","34","055300","3062610","3023800001","BK73","POINT (-73.962451898972 40.714978009775)"
"50003350","3-J RESTAURANT AND PIZZA","Bronx","554A","PROSPECT AVENUE","10455","3473461381","Latin American","2023-01-05T00:00:00.000","Violations were cited in the following area(s).","20-06","Current letter grade or Grade Pending card not posted","Not Critical",,,,"2025-10-22T06:00:09.000","Administrative Miscellaneous / Re-inspection","40.812394239758","-73.904411302372","202","17","008300","2005080","2026830001","BX33","POINT (-73.904411302372 40.812394239758)"
"40403419","AIR INDIA LOUNGE","Queens","4","- JFK AIRPORT",,"7187514040","Indian","2023-10-03T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","23",,,"2025-10-22T06:00:09.000","Cycle Inspection / Initial Inspection","0","0",,,,,"4",,
"50174386","AMADEUS COFFEE","Queens","3041","31ST ST","11102","9174955229",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.765944462913","-73.922138568457","401","22","006300","4008477","4006150020","QN70","POINT (-73.922138568457 40.765944462913)"
"50173503","EL QUINTO PATIO CORP.","Brooklyn","976","MCDONALD AVENUE","11230","3475648477",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.630009068441","-73.977036631135","312","44","047600","3128737","3054390052","BK88","POINT (-73.977036631135 40.630009068441)"
"50172436","CORNER SAN JUAN","Brooklyn","1257","36 STREET","11218","3479326797",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.642754461932","-73.985384800302","312","39","049600","3123739","3053080037","BK41","POINT (-73.985384800302 40.642754461932)"
"50169460","MIJO CORP","Manhattan","42","BROADWAY","10004","6789755705",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.706263297358","-74.012908734166","101","01","000900","1000812","1000220020","MN25","POINT (-74.012908734166 40.706263297358)"
"50162616","GERMAN BRATWURST","Manhattan","1","HERALD SQUARE","10001","6462295770",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.750541907818","-73.987541021756","105","04","010900","1089436","1008100045","MN17","POINT (-73.987541021756 40.750541907818)"
"50177147","INDIGO COFFEE CO LLC","Manhattan","1078","1 AVENUE","10022","5512004144",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.759363484393","-73.96213439703","106","05","010601","1040640","1013700046","MN19","POINT (-73.96213439703 40.759363484393)"
"50176967","UMI POKE WOK","Brooklyn","110B","NASSAU AVENUE","11222","7188839890",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.724225594654","-73.949372090247","301","33","057100","3066773","3026810006","BK76","POINT (-73.949372090247 40.724225594654)"
"50151257","PIEROGI ISLAND CORP.","Staten Island","3981","AMBOY ROAD","10308","3476001071",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.550505726565","-74.150454661719","503","51","014604","5070208","5054280001","SI54","POINT (-74.150454661719 40.550505726565)"
"50166165","VILLAGE WORKS","Manhattan","12","SAINT MARKS PLACE","10003","9177490319",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.729201535485","-73.98913256705","103","02","003800","1006665","1004630015","MN22","POINT (-73.98913256705 40.729201535485)"
"50164905","FOODA, INC.","Manhattan","1515","BROADWAY","10036","2144035379",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.7576286762","-73.985803477709","105","03","011900","1024714","1010160036","MN17","POINT (-73.985803477709 40.7576286762)"
"41627984","JOUVAY NIGHT CLUB","Queens","14702","LIBERTY AVENUE","11435","7186589600","Caribbean","2016-02-14T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable",,,,"2025-10-22T06:00:11.000","Smoke-Free Air Act / Initial Inspection","40.696218749871","-73.804407456832","412","28","020400","4448842","4100580001","QN61","POINT (-73.804407456832 40.696218749871)"
"50177178","MR. PIZZA","Brooklyn","2127","CHURCH AVENUE","11226","5513581106",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.650271698077","-73.959551390379","314","40","050801","3116592","3050820047","BK42","POINT (-73.959551390379 40.650271698077)"
"50174918","LA PIZZA ITALIA","Brooklyn","32","5 AVENUE","11217","6462692185",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.682019817094","-73.976668920274","306","39","012901","3018434","3009300036","BK37","POINT (-73.976668920274 40.682019817094)"
"50126573","NEW BLUE SPACE INC","Manhattan","42 W","42ND ST","10036","7187901106",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.754068239421","-73.982321170752","105","04","008400","1085593","1012570002","MN17","POINT (-73.982321170752 40.754068239421)"
"50173314","BLUE MEZCAL","Brooklyn","758","5 AVENUE","11232","7184992348",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.658460970554","-73.996431837413","307","38","010100","3336879","3006580030","BK32","POINT (-73.996431837413 40.658460970554)"
"50176830","LA SAZON DE NORMITA'S CORP.","Brooklyn","338","KNICKERBOCKER AVENUE","11237","3473566504",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.701025362621","-73.922279598723","304","37","042900","3073834","3032460027","BK77","POINT (-73.922279598723 40.701025362621)"
"50130050","SCARR'S PIZZA","Manhattan","35","ORCHARD STREET","10002","2123343481","Pizza","2025-05-17T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0",,,"2025-10-22T06:00:09.000","Inter-Agency Task Force / Initial Inspection","40.715735905626","-73.991465095733","103","01","001600","1003865","1002990022","MN27","POINT (-73.991465095733 40.715735905626)"
"41623317","PRONTO PIZZA","Staten Island","2935","VETERANS ROAD",,"7183562500","Pizza","2024-11-12T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","9","A","2024-11-12T00:00:00.000","2025-10-22T06:00:09.000","Cycle Inspection / Initial Inspection","0","0",,,,,"5",,
"50172379","EKAALEE LLC","Brooklyn","147","FRONT STREET","11201","530744",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.702448090622","-73.987312009551","302","33","002100","3000090","3000400001","BK38","POINT (-73.987312009551 40.702448090622)"
"50173071","PICALO RESTAURANT","Bronx","2119","GRAND CONCOURSE","10453","3476156717",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.854482757024","-73.901953922035","205","14","023501","2013749","2031610018","BX41","POINT (-73.901953922035 40.854482757024)"
"50175021","THE TWISTED SPINE, LLC","Brooklyn","306","GRAND STREET","11211","9136605255",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.712901145073","-73.957255155736","301","34","052300","3062826","3023950014","BK73","POINT (-73.957255155736 40.712901145073)"
"50175752","NEW OH BAGEL LLC","Brooklyn","1755","CONEY ISLAND AVENUE","11230","7187872100",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.614379400049","-73.96319664931","314","48","054200","3181195","3067490086","BK43","POINT (-73.96319664931 40.614379400049)"
"41244032","ESTRELLITA POBLANA # 1","Bronx","22272231","WESTCHESTER AVENUE",,"7185187425","Mexican","2022-06-23T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches present in facility's food and/or non-food areas.","Critical","0",,,"2025-10-22T06:00:09.000","Cycle Inspection / Initial Inspection","0","0",,,,,"2",,
"50067032","TAQUERIA ON TENTH","Manhattan",,"10TH AVE","10001","2126958080","American","2024-12-04T00:00:00.000","Violations were cited in the following area(s).","10A","Toilet facility not maintained or provided with toilet paper, waste receptacle or self-closing door.","Not Critical","18",,,"2025-10-22T06:00:09.000","Cycle Inspection / Initial Inspection",,,,,,,,,
"50165435","QUINOA KITCHEN CORP","Brooklyn","287","BEDFORD AVENUE","11211","2033914303",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.714085658803","-73.961543383051","301","34","055100","3062784","3023930002","BK73","POINT (-73.961543383051 40.714085658803)"
"50168503","LA QUINTA INN AND SUITES CENTRAL PARK","Manhattan","31","WEST   71 STREET","10023","5169159068",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.776179253854","-73.977982557122","107","06","015700","1028614","1011240018","MN14","POINT (-73.977982557122 40.776179253854)"
"50160670","MAO'S BAO","Manhattan","42","BROADWAY","10004","3473431028",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.706263297358","-74.012908734166","101","01","000900","1000812","1000220020","MN25","POINT (-74.012908734166 40.706263297358)"
"50159452","SHISO","Manhattan","218","EAST    9 STREET","10003","9295274296",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.729668073893","-73.988400052291","103","02","003800","1006742","1004640019","MN22","POINT (-73.988400052291 40.729668073893)"
"50172122","JW BBQ RESTAURANT INC","Queens","4009","149TH PL","11354","7183211738",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.763170579612","-73.815155305521","407","20","116700","4114034","4050310013","QN51","POINT (-73.815155305521 40.763170579612)"
"40825908","POLANCO RESTAURANT BBQ","Manhattan","2421","ADAM CLAYTON POWELL JR B",,"2128621090","Latin American","2022-02-09T00:00:00.000","Violations were cited in the following area(s).","20F","Current letter grade sign not posted.","Not Critical",,,,"2025-10-22T06:00:09.000","Administrative Miscellaneous / Initial Inspection","0","0",,,,,"1",,
"50132356","ELECTRIC ROOM","Manhattan","355","WEST   16 STREET","10011","9175395220",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.741726367976","-74.003081852298","104","03","008300","1088885","1007407502","MN13","POINT (-74.003081852298 40.741726367976)"
"50170311","HUNNY","Queens","4202","NORTHERN BLVD","11101","6462873000",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.753068276318","-73.921377667644","401","26","017100","4002366","4001830051","QN31","POINT (-73.921377667644 40.753068276318)"
"50153007","EARLY TERRIBLE","Manhattan","303","BROOME STREET","10002","5184214003",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.718722268935","-73.992247534121","103","01","001800","1005565","1004180037","MN27","POINT (-73.992247534121 40.718722268935)"
"50145971","LE SIA","Manhattan","651","9 AVENUE","10036","6465595220",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.760648437484","-73.991018928325","104","03","012100","1083775","1010550031","MN15","POINT (-73.991018928325 40.760648437484)"
"50172077","JOEY BATS CAFE","Manhattan","88","ESSEX STREET","10002","4133749481",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.718140053728","-73.988402066414","103","01","001800","1090554","1003527501","MN27","POINT (-73.988402066414 40.718140053728)"
"50169071","PAOLINA","Brooklyn","287","BEDFORD AVENUE","11211","9419936053",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.714085658803","-73.961543383051","301","34","055100","3062784","3023930002","BK73","POINT (-73.961543383051 40.714085658803)"
"50109050","THE HOUSE OF MACHINES","Manhattan","49","MONROE STREET","10002","9173557465",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2025-10-22T06:00:14.000",,"40.711627142767","-73.993914838323","103","01","000800","1003265","1002740002","MN27","POINT (-73.993914838323 40.711627142767)"
